Location,Ant_ID,Ant_ID_(partner),start_time,end_time
1,657,533,37071,37202
1,703,795,37078,37177
1,795,703,37078,37177
1,489,723,37130,37144
1,723,489,37130,37144
1,693,723,37183,37266
1,723,693,37183,37266
1,458,703,37187,37244
1,703,458,37187,37244
1,489,693,37266,37270
1,693,489,37266,37270
1,489,693,37273,37283
1,693,489,37273,37283
1,489,693,37285,37326
1,693,489,37285,37326
1,532,703,37337,37355
1,703,532,37337,37355
1,755,q,37374,37377
1,q,755,37374,37377
1,600,656,37378,37412
1,656,600,37378,37412
1,657,664,37407,37527
1,664,657,37407,37527
1,533,755,37532,37607
1,755,533,37532,37607
1,491,795,37537,37548
1,795,491,37537,37548
1,693,723,37542,37783
1,723,693,37542,37783
1,666,795,37721,37760
1,795,666,37721,37760
1,533,755,37733,37738
1,755,533,37733,37738
1,533,561,37748,37810
1,561,533,37748,37810
1,666,491,37760,37793
1,491,666,37760,37793
1,428,818,37765,37771
1,818,428,37765,37771
1,693,723,37786,37795
1,723,693,37786,37795
1,693,723,37797,37820
1,723,693,37797,37820
1,666,795,37797,37850
1,795,666,37797,37850
1,533,671,37812,37867
1,671,533,37812,37867
1,693,723,37824,37827
1,723,693,37824,37827
1,693,723,37828,37837
1,723,693,37828,37837
1,600,693,37840,37843
1,693,600,37840,37843
1,480,533,37851,37867
1,533,480,37851,37867
1,600,693,37851,37875
1,693,600,37851,37875
1,480,671,37851,37941
1,671,480,37851,37941
1,491,666,37861,37871
1,666,491,37861,37871
1,533,561,37868,37935
1,561,533,37868,37935
1,600,693,37881,37885
1,693,600,37881,37885
1,693,723,37891,37906
1,723,693,37891,37906
1,636,787,37967,38060
1,787,636,37967,38060
1,489,723,37983,38095
1,723,489,37983,38095
1,480,787,38060,38077
1,787,480,38060,38077
1,480,787,38080,38486
1,787,480,38080,38486
1,693,723,38095,38248
1,723,693,38095,38248
1,480,664,38187,38235
1,787,664,38187,38235
1,664,787,38187,38235
1,664,480,38187,38235
1,480,664,38250,38254
1,787,664,38250,38254
1,664,787,38250,38254
1,664,480,38250,38254
1,765,419,38306,38389
1,419,765,38306,38389
1,693,723,38384,38606
1,723,693,38384,38606
1,533,419,38390,38392
1,419,533,38390,38392
1,765,419,38392,38610
1,419,765,38392,38610
1,459,664,38404,38463
1,664,459,38404,38463
1,480,787,38490,38586
1,787,480,38490,38586
1,480,787,38590,38613
1,787,480,38590,38613
1,787,480,38616,38653
1,480,787,38616,38653
1,765,796,38634,38638
1,796,765,38634,38638
1,419,661,38694,38733
1,661,419,38694,38733
1,755,661,38764,38781
1,661,755,38764,38781
1,755,661,38785,39182
1,661,755,38785,39182
1,539,560,38793,39168
1,560,539,38793,39168
1,823,q,38807,39292
1,q,823,38807,39292
1,643,795,38896,38917
1,795,643,38896,38917
1,419,636,38900,38908
1,636,419,38900,38908
1,419,480,39051,39186
1,480,419,39051,39186
1,600,723,39164,39329
1,723,600,39164,39329
1,419,480,39190,39217
1,480,419,39190,39217
1,539,755,39279,39391
1,755,539,39279,39391
1,666,795,39284,39289
1,795,666,39284,39289
1,666,795,39291,39305
1,795,666,39291,39305
1,666,491,39316,39357
1,491,666,39316,39357
1,666,532,39374,39390
1,532,666,39374,39390
1,539,755,39396,39450
1,755,539,39396,39450
1,666,532,39407,39426
1,532,666,39407,39426
1,793,532,39428,39483
1,532,793,39428,39483
1,688,419,39456,39472
1,419,688,39456,39472
1,539,755,39463,39514
1,755,539,39463,39514
1,539,755,39521,39553
1,755,539,39521,39553
1,666,793,39524,39555
1,793,666,39524,39555
1,397,726,39533,39585
1,726,397,39533,39585
1,418,533,39534,39555
1,533,418,39534,39555
1,795,491,39536,39563
1,491,795,39536,39563
1,761,604,39549,39660
1,604,761,39549,39660
1,693,564,39573,39588
1,564,693,39573,39588
1,q,688,39584,39597
1,688,q,39584,39597
1,765,419,39589,39664
1,419,765,39589,39664
1,795,491,39631,39651
1,491,795,39631,39651
1,729,564,39648,39656
1,564,729,39648,39656
1,q,688,39661,39673
1,688,q,39661,39673
1,397,494,39666,39933
1,494,397,39666,39933
1,491,532,39670,39791
1,532,491,39670,39791
1,765,419,39677,39737
1,419,765,39677,39737
1,643,594,39764,39777
1,594,643,39764,39777
1,q,637,39800,39815
1,637,q,39800,39815
1,594,795,39810,39937
1,795,594,39810,39937
1,754,637,39829,39952
1,637,754,39829,39952
1,765,661,39940,39983
1,661,765,39940,39983
1,594,795,39943,39945
1,795,594,39943,39945
1,594,491,39952,40022
1,491,594,39952,40022
1,765,661,39986,39992
1,661,765,39986,39992
1,594,491,40035,40049
1,491,594,40035,40049
1,726,661,40045,40062
1,661,726,40045,40062
1,594,491,40063,40066
1,491,594,40063,40066
1,594,532,40078,40102
1,532,594,40078,40102
1,594,532,40109,40116
1,532,594,40109,40116
1,594,532,40181,40183
1,532,594,40181,40183
1,397,765,40186,40274
1,765,397,40186,40274
1,795,594,40198,40206
1,594,795,40198,40206
1,795,594,40212,40247
1,594,795,40212,40247
1,600,397,40228,40274
1,600,765,40228,40274
1,397,600,40228,40274
1,765,600,40228,40274
1,532,571,40231,40392
1,571,532,40231,40392
1,661,657,40231,40527
1,657,661,40231,40527
1,795,594,40250,40266
1,594,795,40250,40266
1,795,594,40269,40334
1,594,795,40269,40334
1,600,765,40290,40466
1,765,600,40290,40466
1,755,726,40312,40331
1,726,755,40312,40331
1,755,726,40338,40586
1,726,755,40338,40586
1,795,532,40442,40487
1,532,795,40442,40487
1,528,795,40523,40525
1,795,528,40523,40525
1,528,795,40528,40534
1,795,528,40528,40534
1,532,571,40530,40569
1,571,532,40530,40569
1,796,657,40596,40915
1,657,796,40596,40915
1,795,571,40651,40681
1,571,795,40651,40681
1,755,726,40712,40743
1,726,755,40712,40743
1,755,726,40753,40785
1,726,755,40753,40785
1,823,q,40791,41193
1,q,823,40791,41193
1,489,494,40792,40796
1,494,489,40792,40796
1,448,564,40813,40831
1,564,448,40813,40831
1,489,797,40832,40835
1,797,489,40832,40835
1,448,564,40842,40972
1,564,448,40842,40972
1,532,489,40850,40854
1,489,532,40850,40854
1,793,692,40861,40873
1,692,793,40861,40873
1,605,486,40876,40890
1,486,605,40876,40890
1,722,595,40912,40915
1,595,722,40912,40915
1,795,532,40948,40953
1,532,795,40948,40953
1,491,463,40952,41102
1,463,491,40952,41102
1,407,692,40954,41026
1,692,407,40954,41026
1,571,822,40974,40981
1,822,571,40974,40981
1,822,797,40982,41851
1,797,822,40982,41851
1,795,542,40983,41019
1,542,795,40983,41019
1,529,564,41043,41107
1,564,529,41043,41107
1,528,795,41049,41054
1,795,528,41049,41054
1,528,666,41083,41133
1,666,528,41083,41133
1,754,726,41105,41121
1,726,754,41105,41121
1,664,636,41111,41251
1,636,664,41111,41251
1,754,726,41123,41200
1,726,754,41123,41200
1,793,491,41133,41210
1,491,793,41133,41210
1,528,666,41138,41158
1,666,528,41138,41158
1,666,528,41170,41179
1,528,666,41170,41179
1,631,795,41184,41197
1,795,631,41184,41197
1,528,564,41212,41286
1,564,528,41212,41286
1,631,722,41218,41332
1,722,631,41218,41332
1,754,755,41219,41233
1,755,754,41219,41233
1,664,397,41222,41227
1,397,664,41222,41227
1,636,397,41222,41227
1,397,636,41222,41227
1,542,595,41234,41353
1,595,542,41234,41353
1,754,726,41244,41264
1,726,754,41244,41264
1,636,397,41265,41282
1,397,636,41265,41282
1,636,664,41283,41321
1,664,636,41283,41321
1,666,528,41301,41318
1,528,666,41301,41318
1,664,397,41324,41360
1,397,664,41324,41360
1,528,564,41343,41489
1,564,528,41343,41489
1,703,666,41344,41393
1,666,703,41344,41393
1,636,397,41361,41389
1,397,636,41361,41389
1,664,397,41389,41506
1,397,664,41389,41506
1,666,703,41402,41404
1,703,666,41402,41404
1,666,722,41424,41426
1,722,666,41424,41426
1,664,397,41530,41547
1,397,664,41530,41547
1,666,528,41532,41624
1,528,666,41532,41624
1,528,722,41654,41675
1,722,528,41654,41675
1,664,397,41670,42233
1,397,664,41670,42233
1,528,722,41692,41712
1,722,528,41692,41712
1,703,528,41721,41746
1,528,703,41721,41746
1,703,528,41753,41759
1,528,703,41753,41759
1,703,NA,41774,41797
1,NA,703,41774,41797
1,703,722,41814,41840
1,722,703,41814,41840
1,703,491,41858,41871
1,491,703,41858,41871
1,703,491,41875,41972
1,491,703,41875,41972
1,643,631,41888,41976
1,631,643,41888,41976
1,656,797,41945,41951
1,797,656,41945,41951
1,571,788,41949,41962
1,788,571,41949,41962
1,703,491,41983,42014
1,491,703,41983,42014
1,643,631,41990,42144
1,631,643,41990,42144
1,703,797,42021,42110
1,797,703,42021,42110
1,407,764,42056,42099
1,764,407,42056,42099
1,703,797,42114,42166
1,797,703,42114,42166
1,463,571,42128,42160
1,571,463,42128,42160
1,643,631,42154,42238
1,631,643,42154,42238
1,448,564,42183,42239
1,564,448,42183,42239
1,491,793,42246,42478
1,793,491,42246,42478
1,397,664,42252,42255
1,664,397,42252,42255
1,627,631,42255,42480
1,631,627,42255,42480
1,397,664,42256,42265
1,664,397,42256,42265
1,397,664,42271,42276
1,664,397,42271,42276
1,397,664,42296,42308
1,664,397,42296,42308
1,407,822,42338,43150
1,822,407,42338,43150
1,631,797,42345,42352
1,797,627,42345,42352
1,797,631,42345,42352
1,627,797,42345,42352
1,397,818,42454,42472
1,818,397,42454,42472
1,448,631,42509,42526
1,631,448,42509,42526
1,397,818,42539,42553
1,818,397,42539,42553
1,448,631,42540,42561
1,631,448,42540,42561
1,722,797,42559,42603
1,797,722,42559,42603
1,397,481,42562,42573
1,481,397,42562,42573
1,722,797,42623,42872
1,797,722,42623,42872
1,397,481,42678,42687
1,481,397,42678,42687
1,397,481,42787,42880
1,481,397,42787,42880
1,797,564,42928,42938
1,564,797,42928,42938
1,627,722,42997,43041
1,722,627,42997,43041
1,397,818,43113,43169
1,818,397,43113,43169
1,564,797,43134,43166
1,797,564,43134,43166
1,407,822,43160,43207
1,822,407,43160,43207
1,818,397,43170,43188
1,397,818,43170,43188
1,627,703,43175,43177
1,703,627,43175,43177
1,564,703,43186,43191
1,703,564,43186,43191
1,458,797,43189,43206
1,797,458,43189,43206
1,397,818,43189,43226
1,818,397,43189,43226
1,703,797,43208,43212
1,797,703,43208,43212
1,627,703,43218,43255
1,703,627,43218,43255
